994.886,675,954.886,655,1252.31,1
694.88,825,755,904.88,4381.22,1
755,904.868,694.868,825,19398.3,1
845,655.135,954.865,655,1483.37,1
804.862,325,734.862,425,336.783,1
605,934.858,694.858,825,3717.33,1
874.856,875,954.856,935,1174.62,1
645,544.855,734.855,425,692.998,1
755,904.853,694.853,825,19389.5,1
954.85,655,994.85,675,1252.33,1
75.1516,845,45,764.848,253.639,1
734.843,425,804.843,325,469.217,1
954.84,655,994.84,675,1252.39,1
804.837,325,734.837,425,336.782,1
874.835,875,954.835,935,12024.4,1
954.833,935,874.833,875,8341.38,1
954.832,935,874.832,875,8341.68,1
605,934.829,694.829,825,3716.02,1
954.828,655,994.828,675,1252.45,1
874.827,875,954.827,935,12026.1,1
734.825,425,804.825,325,469.207,1
804.823,325,734.823,425,336.782,1
605,934.822,694.822,825,3715.72,1
954.821,935,874.821,875,8344.06,1
75.1818,845,45,764.818,253.639,1
645,544.817,734.817,425,692.845,1
845,655.184,954.816,655,145.026,1
994.815,675,954.815,655,1252.84,1
694.813,825,755,904.813,4377.47,1
734.81,425,804.81,325,469.2,1
755,904.805,694.805,825,1892.34,1
845,655.198,954.802,655,145.22,1
874.798,875,954.798,935,12031.8,1
954.797,655,994.797,675,1252.64,1
845,655.204,954.796,655,1484.09,1
994.792,675,954.792,655,1253.02,1
645,544.79,734.79,425,692.733,1
954.789,655,994.789,675,1252.68,1
954.788,655,994.788,675,1252.69,1
845,655.213,954.787,655,100.508,1
75.2141,845,45,764.786,253.639,1
954.785,935,874.785,875,8352.43,1
874.783,875,954.783,935,12034.7,1
755,904.782,804.782,325,526.216,1
755,904.781,694.781,825,19347.4,1
874.777,875,954.777,935,12035.9,1
994.774,675,954.774,655,1253.15,1
804.77,325,734.77,425,336.78,1
874.766,875,954.766,935,12038.1,1
845,655.236,954.764,655,1484.43,1
845,655.24,954.76,655,1484.47,1
694.759,825,755,904.759,776.876,1
954.758,935,874.758,875,1484.46,1
645,544.757,734.757,425,692.599,1
954.755,935,874.755,875,8359.23,1
954.751,935,874.751,875,8360.01,1
645,544.75,734.75,425,692.571,1
954.75,935,874.75,875,8360.36,1
804.748,325,734.748,425,336.779,1
55,604.742,45,764.742,195.513,1
954.741,655,994.741,675,1252.96,1
804.739,325,734.739,425,336.779,1
55,604.737,45,764.737,195.509,1
605,934.735,694.735,825,3711.81,1
605,934.733,694.733,825,316.309,1
605,934.733,694.733,825,3711.72,1
874.731,875,954.731,935,12044.9,1
845,655.275,954.725,655,1484.83,1
954.723,935,874.723,875,1485.84,1
755,904.721,694.721,825,3429.74,1
874.72,875,954.72,935,2139.49,1
874.718,875,954.718,935,2139.54,1
755,904.715,694.715,825,19309.2,1
994.713,675,954.713,655,122.672,1
954.712,655,994.712,675,1253.13,1
55,604.711,45,764.711,195.492,1
845,655.293,954.707,655,1485.02,1
55,604.706,45,764.706,195.489,1
605,934.706,694.706,825,3710.54,1
605,934.7,694.7,825,658.902,1
874.695,875,954.695,935,12052,1
645,544.694,734.694,425,692.34,1
994.692,675,954.692,655,1253.76,1
605,934.688,694.688,825,3709.73,1
605,934.687,694.687,825,3709.68,1
734.684,425,804.684,325,469.136,1
734.683,425,804.683,325,469.135,1
645,544.681,734.681,425,692.288,1
874.68,875,954.68,935,816.035,1
645,544.672,734.672,425,692.25,1
605,934.667,694.667,825,3708.82,1
874.663,875,954.663,935,12058.4,1
645,544.662,734.662,425,692.21,1
694.66,825,755,904.66,4368.8,1
75.3488,845,45,764.651,253.639,1
605,934.651,694.651,825,3708.08,1
694.648,825,755,904.648,4368.12,1
694.645,825,755,904.645,4367.93,1
874.643,875,954.643,935,12062.2,1
845,655.362,954.638,655,1485.75,1
55,604.637,45,764.637,195.443,1
845,655.364,954.636,655,1485.76,1
994.633,675,954.633,655,1254.21,1
845,655.368,954.632,655,1485.81,1
55,604.631,45,764.631,195.44,1
845,655.369,954.631,655,1485.82,1
994.626,675,954.626,655,1254.27,1
845,655.377,954.623,655,1485.91,1
845,655.378,954.622,655,1485.92,1
845,655.38,954.62,655,1485.93,1
694.619,825,755,904.619,4366.49,1
954.617,655,994.617,675,1253.69,1
994.615,675,954.615,655,1254.35,1
874.614,875,954.614,935,12068,1
755,904.611,694.611,825,19249.3,1
755,904.61,694.61,825,19248.6,1
734.609,425,804.609,325,469.098,1
755,904.608,694.608,825,19247.2,1
755,904.606,694.606,825,739.1,1
755,904.605,694.605,825,19245.9,1
645,544.603,734.603,425,691.969,1
874.601,875,954.601,935,12070.6,1
55,604.598,45,764.598,195.418,1
954.596,655,994.596,675,1253.81,1
954.595,655,994.595,675,1253.82,1
994.594,675,954.594,655,122.761,1
755,904.592,694.592,825,3416.23,1
694.588,825,755,904.588,775.066,1
755,904.587,994.587,675,3415.64,1
55,604.585,45,764.585,195.409,1
694.585,825,755,904.585,4364.56,1
755,904.581,694.581,825,19231.9,1
755,904.58,694.58,825,3414.93,1
755,904.578,694.578,825,19230,1
755,904.577,694.577,825,19229.4,1
755,904.574,694.574,825,19228,1
755,904.573,694.573,825,19227.5,1
874.572,875,954.572,935,12076.2,1
804.571,325,734.571,425,336.773,1
845,655.431,954.569,655,1486.46,1
954.568,935,874.568,875,8401.97,1
994.567,675,954.567,655,1254.71,1
954.564,655,994.564,675,1254,1
755,904.562,694.562,825,19220.9,1
874.559,875,954.559,935,12078.8,1
845,655.442,954.558,655,1486.58,1
845,655.443,954.557,655,145.471,1
994.555,675,954.555,655,1254.8,1
954.551,655,994.551,675,1254.08,1
954.549,935,874.549,875,8406.34,1
874.548,875,954.548,935,12081.1,1
755,904.546,645,544.546,1299.86,1
755,904.545,694.545,825,19211.1,1
874.542,875,954.542,935,12082.2,1
994.54,675,954.54,655,1254.91,1
645,544.537,734.537,425,691.703,1
