395,45.1201,615,155.12,495.973,0
225.132,495,235,535.132,206.706,1
624.867,675,574.867,515,324.909,1
265,984.863,95.1367,865,106.456,1
574.862,515,465.138,435,466.475,1
235,535.14,225.14,495,200.295,1
465.141,435,574.859,515,422.781,1
115.142,525,35.1419,575,157.793,0
624.857,675,574.857,515,324.909,1
95.1449,865,175.145,685,101.438,1
115.149,525,35.1492,575,157.798,0
755,25.1506,784.849,65,4432.71,1
235,535.151,225.151,495,200.297,1
175.154,685,235,535.154,145.291,1
115.155,525,35.1553,575,157.802,0
265,984.844,95.1562,865,106.462,1
574.843,515,465.157,435,466.475,1
235,535.16,225.16,495,200.298,1
225.163,495,235,535.163,206.735,1
465.165,435,574.835,515,422.841,1
435.167,745,624.833,675,203.755,1
95.1692,865,175.169,685,101.445,1
914.83,415,944.83,85,1481.96,1
914.828,415,944.828,85,1481.96,1
914.827,415,944.827,85,1481.96,1
775,954.823,624.823,675,178.748,1
115.178,525,35.1784,575,157.817,0
615,155.181,755,25.1809,1427.3,1
65.1814,405,115.181,525,158.93,0
615,155.183,755,25.183,1427.32,1
435.184,745,624.816,675,203.766,1
265,984.814,95.1856,865,106.47,1
175.187,685,235,535.187,145.308,1
784.81,65,755,25.1904,6972.47,1
755,25.1925,784.807,65,4435.23,1
115.194,525,35.1935,575,157.826,0
225.197,495,235,535.197,206.766,1
35.1974,5,395,45.1974,167.63,1
914.801,415,944.801,85,1481.96,1
784.799,65,755,25.2015,6972.47,1
914.796,415,944.796,85,1481.96,1
225.205,495,235,535.205,206.774,1
755,25.2052,784.795,65,4435.99,1
225.206,495,235,535.206,206.775,1
755,25.2091,784.791,65,4436.23,1
65.2113,405,115.211,525,158.95,0
615,155.216,755,25.2162,1427.55,1
235,535.22,225.22,495,200.307,1
755,25.2209,784.779,65,4436.93,1
225.223,495,235,535.223,206.79,1
624.776,675,574.776,515,324.909,1
574.774,515,465.226,435,466.475,1
465.228,435,574.772,515,422.998,1
115.232,525,35.2322,575,157.851,0
115.233,525,35.2333,575,157.852,0
175.236,685,235,535.236,145.333,1
225.238,495,235,535.238,206.805,1
115.243,525,35.2431,575,157.858,0
95.2464,865,175.246,685,101.466,1
95.2475,865,175.247,685,101.466,1
175.25,685,235,535.25,145.34,1
225.254,495,235,535.254,206.82,1
225.256,495,235,535.256,206.822,1
115.257,525,35.257,575,157.867,0
574.741,515,465.259,435,466.475,1
435.261,745,624.739,675,203.816,1
265,984.736,95.2641,865,106.492,1
574.733,515,465.267,435,466.475,1
35.2674,5,395,45.2674,167.685,1
265,984.728,95.2718,865,106.495,1
65.2768,405,115.277,525,158.995,0
265,984.722,95.2776,865,106.496,1
784.721,65,624.721,675,1054.27,1
615,155.28,755,25.2799,1428,1
225.281,495,235,535.281,206.845,1
755,25.2822,784.718,65,671.433,1
235,535.283,225.283,495,200.317,1
115.284,525,35.2843,575,157.884,0
784.715,65,755,25.2849,6972.47,1
624.711,675,574.711,515,324.909,1
265,984.709,95.2914,865,106.5,1
624.706,675,574.706,515,324.909,1
235,535.295,225.295,495,200.319,1
574.703,515,465.297,435,466.475,1
235,535.299,225.299,495,200.32,1
775,954.698,624.698,675,178.812,1
775,954.696,624.696,675,178.813,1
914.695,415,944.695,85,1481.96,1
784.691,65,755,25.3086,6972.47,1
435.312,745,624.688,675,203.848,1
435.313,745,624.687,675,203.849,1
95.3143,865,175.314,685,101.485,1
175.317,685,235,535.317,145.373,1
624.68,675,574.68,515,324.909,1
465.322,435,574.678,515,423.23,1
65.3255,405,115.326,525,159.029,0
265,984.674,95.3263,865,106.51,1
775,954.672,624.672,675,178.825,1
175.331,685,235,535.331,145.38,1
755,25.3319,784.668,65,4443.61,1
465.333,435,574.667,515,423.256,1
465.334,435,574.666,515,423.259,1
95.3372,865,175.337,685,101.491,1
784.658,65,755,25.3419,6972.47,1
784.656,65,755,25.3436,1054.01,1
784.655,65,755,25.3451,1054.01,1
784.653,65,755,25.3466,6972.47,1
574.648,515,465.352,435,466.475,1
624.646,675,574.646,515,324.909,1
465.355,435,574.645,515,423.311,1
175.357,685,235,535.357,145.394,1
914.641,415,944.641,85,1481.96,1
914.637,415,944.637,85,1481.96,1
95.3637,865,175.364,685,101.499,1
914.633,415,944.633,85,1481.96,1
775,954.631,624.631,675,178.846,1
95.3706,865,175.371,685,101.501,1
95.3717,865,175.372,685,101.501,1
574.626,515,465.374,435,466.475,1
574.625,515,465.375,435,466.475,1
115.379,525,35.3788,575,157.945,0
624.62,675,574.62,515,324.909,1
465.381,435,574.619,515,423.376,1
95.3838,865,175.384,685,101.504,1
175.385,685,235,535.385,145.408,1
175.387,685,235,535.387,145.409,1
914.61,415,944.61,85,1481.96,1
235,535.391,225.391,495,200.335,1
615,155.392,755,25.3924,1428.78,1
225.393,495,235,535.393,206.95,1
225.394,495,235,535.394,206.951,1
775,954.603,624.603,675,178.86,1
624.602,675,574.602,515,324.909,1
775,954.601,624.601,675,178.861,1
175.401,685,235,535.401,145.416,1
265,984.593,95.4068,865,106.533,1
465.409,435,574.591,515,423.446,1
914.587,415,944.587,85,1481.96,1
435.414,745,624.586,675,203.914,1
225.419,495,235,535.419,206.974,1
755,25.4214,784.579,65,4449.01,1
175.423,685,235,535.423,145.427,1
784.576,65,755,25.4235,6972.47,1
35.4334,5,395,45.4334,167.816,1
95.4359,865,175.436,685,101.519,1
784.56,65,755,25.4396,6972.47,1
914.559,415,944.559,85,1481.96,1
755,25.4467,784.553,65,4450.54,1
395,45.4505,615,155.451,496.657,0
265,984.548,95.4517,865,106.546,1
235,535.453,225.453,495,200.344,1
775,954.543,624.543,675,178.891,1
784.542,65,755,25.4581,6972.47,1
65.4589,405,115.459,525,159.12,0
115.46,525,35.46,575,157.997,0
35.4643,5,395,45.4643,167.84,1
624.535,675,574.535,515,324.909,1
65.4671,405,115.467,525,159.126,0
265,984.532,95.4677,865,106.55,1
784.53,65,755,25.4697,6972.47,1
435.472,745,624.528,675,203.951,1
435.474,745,624.526,675,203.952,1
574.524,515,465.476,435,466.475,1
465.481,435,574.519,515,423.623,1
465.482,435,574.518,515,423.626,1
624.517,675,574.517,515,324.909,1
65.4837,405,115.484,525,159.137,0
624.516,675,574.516,515,324.909,1
784.509,65,35.4906,5,1053.44,1
615,155.492,755,25.4921,1429.48,1
225.493,495,235,535.493,207.043,1
615,155.494,755,25.4938,1429.5,1
784.503,65,755,25.4971,6972.47,1
755,25.4988,784.501,65,672.869,1
784.498,65,755,25.5017,6972.47,1
225.502,495,235,535.502,207.051,1
784.495,65,755,25.5045,1053.39,1
615,155.507,755,25.5068,215.978,1
755,25.5115,784.488,65,672.954,1
615,155.514,755,25.5143,1429.64,1
225.515,495,235,535.515,207.063,1
35.5164,5,395,45.5164,167.881,1
235,535.521,225.521,495,200.355,1
115.522,525,35.5221,575,158.036,0
784.476,65,755,25.5237,6972.47,1
65.5268,405,115.527,525,159.167,0
784.472,65,755,25.528,6972.47,1
65.5291,405,115.529,525,159.169,0
615,155.53,755,25.5297,1429.75,1
