265,504.886,265.114,415,25589.5,1
765,794.877,724.877,745,1858.68,1
445,175.126,515,215.126,1861.83,1
444.871,455,265.129,415,7744.44,1
225,724.87,275.13,655,85189.4,1
894.868,755,765,794.868,1186.42,1
445,175.133,515,215.133,1861.9,1
655,5.13501,734.865,5,802.958,1
894.862,755,765,794.862,1186.47,1
15,754.861,115,864.861,6801.64,1
515.141,645,334.859,625,9358.78,1
734.854,5,655,5.14566,711.805,1
655,5.14682,734.853,5,802.995,1
115,864.852,215.148,855,7640.24,1
445,175.151,515,215.151,1862.08,1
515,215.152,445,175.152,1926.84,1
765,794.847,724.847,745,1858.97,1
714.844,735,724.844,745,2463.29,1
515,215.158,445,175.158,1926.91,1
445,175.159,515,215.159,1862.17,1
334.837,625,275.163,655,146669,1
515,215.166,445,175.166,1927,1
714.832,735,724.832,745,2463.57,1
714.829,735,724.829,745,2463.66,1
765,794.826,724.826,745,1859.17,1
714.824,735,724.824,745,2463.76,1
734.823,5,655,5.17678,711.874,1
15,754.822,115,864.822,6800.47,1
894.819,755,765,794.819,1186.81,1
894.817,755,765,794.817,1186.83,1
714.816,735,724.816,745,2463.94,1
405,844.81,215.19,855,10279.2,1
215.191,855,115,864.809,12648.4,1
265.192,415,265,504.808,9358.78,1
265.193,415,265,504.807,9358.78,1
215.196,855,115,864.804,12648.4,1
225,724.802,275.198,655,85222.6,1
225,724.801,275.199,655,85223.1,1
405,844.797,215.203,855,10280.9,1
724.793,745,714.793,735,2331.27,1
765,794.791,724.791,745,1859.51,1
765,794.79,724.79,745,1859.52,1
515,215.212,445,175.212,1927.51,1
444.787,455,265.213,415,7751.38,1
335,295.214,265.214,415,3813.05,1
335,295.215,265.215,415,3813.07,1
515,215.219,445,175.219,1927.6,1
515,215.221,445,175.221,1927.61,1
115,864.775,215.225,855,7641.14,1
215.226,855,115,864.774,12648.4,1
215.227,855,115,864.773,12648.4,1
405,844.77,215.23,855,10284.6,1
405,844.769,215.231,855,10284.7,1
405,844.768,215.232,855,10284.8,1
115,864.767,215.233,855,7641.23,1
265,504.764,265.236,415,25542.3,1
655,5.23705,734.763,5,803.278,1
655,5.23897,734.761,5,803.284,1
115,864.76,215.24,855,7641.31,1
714.758,735,724.758,745,2465.31,1
724.756,745,714.756,735,2332.05,1
724.755,745,714.755,735,2332.07,1
724.754,745,714.754,735,2332.1,1
15,754.752,115,864.752,6798.35,1
444.749,455,265.251,415,7754.48,1
265,504.748,265.252,415,25536,1
515.254,645,334.746,625,9358.78,1
15,754.744,115,864.744,6798.12,1
714.743,735,724.743,745,2465.65,1
714.742,735,724.742,745,2465.67,1
215.26,855,115,864.74,12648.4,1
215.262,855,115,864.738,12648.4,1
225,724.735,275.265,655,85255,1
225,724.734,275.266,655,85255.6,1
225,724.733,275.267,655,85256,1
515,215.272,445,175.272,1928.19,1
724.727,745,714.727,735,2332.68,1
894.726,755,765,794.726,1187.56,1
265.275,415,265,504.725,9358.78,1
335,295.278,265.278,415,3814.7,1
515.281,645,334.719,625,9358.78,1
215.284,855,115,864.716,12648.4,1
734.715,5,655,5.28475,712.114,1
734.714,5,655,5.28627,712.117,1
515.289,645,334.711,625,9358.78,1
515.296,645,334.704,625,9358.78,1
714.702,735,724.702,745,2466.6,1
714.701,735,724.701,745,2466.64,1
714.699,735,724.699,745,2466.69,1
714.698,735,724.698,745,2466.71,1
714.697,735,724.697,745,2466.73,1
405,844.695,215.305,855,10294.6,1
445,175.308,515,215.308,1863.66,1
445,175.309,515,215.309,1863.67,1
515,215.311,445,175.311,1928.62,1
15,754.688,115,864.688,6796.43,1
714.686,735,724.686,745,2466.99,1
724.685,745,714.685,735,2333.59,1
714.683,735,724.683,745,2467.06,1
444.681,455,265.319,415,7760.1,1
444.68,455,265.32,415,7760.17,1
15,754.679,115,864.679,6796.15,1
655,5.32348,734.677,5,803.549,1
445,175.326,515,215.326,1863.84,1
445,175.327,515,215.327,1863.85,1
445,175.332,515,215.332,1863.9,1
445,175.333,515,215.333,1863.91,1
15,754.665,115,864.665,6795.71,1
215.337,855,115,864.663,12648.4,1
15,754.662,115,864.662,6795.63,1
405,844.659,215.341,855,10299.3,1
734.658,5,655,5.3422,712.241,1
655,5.34432,734.656,5,803.615,1
265.347,415,265,504.653,9358.78,1
724.652,745,714.652,735,2334.29,1
724.651,745,714.651,735,2334.31,1
215.351,855,115,864.649,12648.4,1
405,844.647,215.353,855,10301,1
894.644,755,765,794.644,1188.22,1
894.642,755,765,794.642,1188.23,1
655,5.35899,734.641,5,803.661,1
714.639,735,724.639,745,2468.09,1
724.636,745,714.636,735,2334.63,1
765,794.634,724.634,745,1861.04,1
765,794.633,724.633,745,1861.05,1
515.368,645,334.632,625,9358.78,1
515,215.371,445,175.371,1929.3,1
515,215.372,445,175.372,1929.32,1
515,215.376,445,175.376,1929.36,1
515,215.377,445,175.377,1929.37,1
894.619,755,765,794.619,1188.42,1
765,794.615,724.615,745,1861.22,1
765,794.614,724.614,745,1861.23,1
335,295.388,265.388,415,3817.54,1
225,724.611,275.389,655,85314.5,1
335,295.39,265.39,415,3817.6,1
734.609,5,655,5.3913,712.35,1
445,175.394,515,215.394,1864.53,1
515.396,645,334.604,625,9358.78,1
515,215.401,445,175.401,1929.64,1
15,754.598,115,864.598,6793.71,1
655,5.40304,734.597,5,803.799,1
215.404,855,115,864.596,12648.4,1
334.595,625,275.405,655,125.028,1
115,864.588,215.412,855,7643.31,1
265.414,415,265,504.586,9358.78,1
724.583,745,714.583,735,2335.78,1
724.578,745,714.578,735,2335.88,1
714.576,735,724.576,745,2469.56,1
714.575,735,724.575,745,2469.58,1
444.573,455,265.427,415,7769.01,1
444.571,455,265.429,415,7769.18,1
714.569,735,724.569,745,2469.72,1
445,175.433,515,215.433,1864.91,1
724.565,745,714.565,735,2336.15,1
724.564,745,714.564,735,2336.18,1
765,794.562,724.562,745,1861.73,1
265.44,415,265,504.56,9358.78,1
444.557,455,265.443,415,7770.3,1
15,754.556,115,864.556,6792.43,1
714.555,735,724.555,745,2470.06,1
765,794.552,724.552,745,1861.84,1
734.55,5,655,5.44954,712.479,1
734.549,5,655,5.45066,712.482,1
714.548,735,724.548,745,2470.21,1
724.542,745,714.542,735,2336.65,1
724.541,745,714.541,735,2336.68,1
714.539,735,724.539,745,2470.42,1
225,724.535,275.465,655,85350.8,1
265,504.533,265.467,415,25452.7,1
655,5.4695,734.531,5,804.008,1
515.471,645,334.529,625,9358.78,1
335,295.472,265.472,415,3819.73,1
215.474,855,115,864.526,12648.4,1
515.476,645,334.524,625,9358.78,1
265.478,415,265,504.522,9358.78,1
515.479,645,334.521,625,9358.78,1
445,175.481,515,215.481,1865.4,1
894.517,755,765,794.517,1189.24,1
445,175.485,515,215.485,1865.44,1
765,794.514,724.514,745,1862.2,1
444.511,455,265.489,415,7774.06,1
115,864.51,215.49,855,7644.22,1
734.507,5,655,5.49328,712.577,1
215.494,855,115,864.506,12648.4,1
655,5.49868,734.501,5,804.1,1
714.499,735,724.499,745,2471.37,1
655,5.50441,734.496,5,804.118,1
765,794.494,724.494,745,1862.4,1
765,794.491,724.491,745,1862.43,1
335,295.512,265.512,415,3820.77,1
15,754.486,115,864.486,6790.32,1
515.515,645,334.485,625,9358.78,1
765,794.482,724.482,745,1862.51,1
655,5.51999,734.48,5,804.167,1
714.477,735,724.477,745,2471.88,1
225,724.475,275.525,655,85379.1,1
445,175.529,515,215.529,1865.88,1
445,175.531,515,215.531,1865.9,1
655,5.53352,734.466,5,804.21,1
265.535,415,265,504.465,9358.78,1
265.536,415,265,504.464,9358.78,1
335,295.537,265.537,415,3821.39,1
