265,504.886,265.114,415,16093.4,1
275.12,655,334.88,625,7743.74,1
765,794.877,724.877,745,2242.09,1
445,175.126,515,215.126,6737.73,1
225,724.87,275.13,655,4215.26,1
894.868,755,765,794.868,1634.55,1
445,175.133,515,215.133,6738.1,1
655,5.13501,734.865,5,1964.32,1
894.862,755,765,794.862,1634.55,1
15,754.861,115,864.861,1748.7,1
515.141,645,334.859,625,13498.6,1
734.854,5,655,5.14566,1670.75,1
655,5.14682,734.853,5,1964.37,1
115,864.852,215.148,855,1734.55,1
445,175.151,515,215.151,6739,1
515,215.152,445,175.152,8596.03,1
765,794.847,724.847,745,2242.1,1
714.844,735,724.844,745,3320.14,1
515,215.158,445,175.158,8596.34,1
445,175.159,515,215.159,6739.45,1
334.837,625,275.163,655,13512.6,1
515,215.166,445,175.166,8596.75,1
714.832,735,724.832,745,3320.14,1
714.829,735,724.829,745,3320.14,1
765,794.826,724.826,745,2242.11,1
714.824,735,724.824,745,3320.14,1
734.823,5,655,5.17678,1670.75,1
15,754.822,115,864.822,1749.09,1
894.819,755,765,794.819,1634.55,1
894.817,755,765,794.817,1634.55,1
714.816,735,724.816,745,3320.14,1
405,844.81,215.19,855,3268.17,1
215.191,855,115,864.809,2301.86,1
265.192,415,265,504.808,16597.6,1
265.193,415,265,504.807,16598.1,1
215.196,855,115,864.804,2301.92,1
225,724.802,275.198,655,4217.75,1
225,724.801,275.199,655,4217.79,1
405,844.797,215.203,855,3268.43,1
275.205,655,334.795,625,7750.73,1
724.793,745,714.793,735,3074.79,1
765,794.791,724.791,745,2242.13,1
765,794.79,724.79,745,2242.13,1
515,215.212,445,175.212,8599.04,1
335,295.214,265.214,415,14837.2,1
335,295.215,265.215,415,14837.4,1
515,215.219,445,175.219,8599.41,1
515,215.221,445,175.221,8599.48,1
115,864.775,215.225,855,1735.32,1
215.226,855,115,864.774,2302.24,1
215.227,855,115,864.773,2302.25,1
405,844.77,215.23,855,3268.96,1
405,844.769,215.231,855,3268.98,1
405,844.768,215.232,855,3269,1
115,864.767,215.233,855,1735.4,1
265,504.764,265.236,415,16121.1,1
655,5.23705,734.763,5,1964.74,1
655,5.23897,734.761,5,1964.75,1
115,864.76,215.24,855,1735.47,1
714.758,735,724.758,745,3320.14,1
724.756,745,714.756,735,3074.79,1
724.755,745,714.755,735,3074.79,1
724.754,745,714.754,735,3074.79,1
15,754.752,115,864.752,1749.79,1
265,504.748,265.252,415,16124.8,1
515.254,645,334.746,625,13487.4,1
15,754.744,115,864.744,1749.87,1
714.743,735,724.743,745,3320.14,1
714.742,735,724.742,745,3320.14,1
215.26,855,115,864.74,2302.6,1
