355,764.886,225.114,755,1067.35,1
764.88,925,665,994.88,12723,1
225.133,755,185,834.867,609.255,1
745,75.1363,745,15.1363,163.718,1
585.138,315,484.862,355,311.444,1
585.139,315,484.861,355,311.445,1
685,175.142,745,75.142,211.266,1
645,674.857,634.857,705,1590.71,1
245,994.856,185,834.856,890.22,1
745,75.1511,745,15.1511,163.729,1
745,15.152,745,75.152,143.065,1
65.1527,115,115.153,195,120.447,1
585.154,315,484.846,355,311.461,1
185,834.845,225.155,755,596.52,1
745,75.1574,745,15.1574,163.734,1
645,674.839,634.839,705,1590.71,1
745,75.1643,745,15.1643,163.739,1
645,674.832,634.832,705,1590.71,1
65.1693,115,115.169,195,120.452,1
645,674.83,634.83,705,1590.71,1
185,834.828,225.172,755,596.52,1
185,834.826,225.174,755,596.52,1
355,764.824,225.176,755,1067.35,1
65.1764,115,115.176,195,120.455,1
65.1791,115,115.179,195,120.456,1
245,994.82,185,834.82,890.22,1
185,834.815,225.185,755,596.52,1
645,5.18549,745,15.1855,140.938,1
685,175.187,745,75.1866,211.315,1
484.812,355,585.188,315,331.77,1
245,994.81,185,834.81,890.22,1
245,994.805,185,834.805,890.22,1
685,175.205,745,75.2049,211.335,1
634.792,705,645,674.792,1954.12,1
745,15.2089,745,75.2089,143.101,1
634.788,705,645,674.788,1954.18,1
634.785,705,645,674.785,1954.21,1
745,15.2162,745,75.2162,143.105,1
355,764.781,225.219,755,121.236,1
355,764.78,225.22,755,1067.35,1
894.778,195,745,75.2222,204.678,1
634.775,705,645,674.775,1954.34,1
645,674.772,634.772,705,1590.71,1
645,674.77,634.77,705,1590.71,1
634.767,705,645,674.767,256.263,1
634.765,705,645,674.765,256.265,1
634.759,705,645,674.759,1954.54,1
634.755,705,645,674.755,1954.59,1
634.754,705,645,674.754,1954.61,1
645,5.24831,745,15.2483,140.976,1
245,994.749,185,834.749,890.22,1
355,764.746,225.254,755,1067.35,1
645,5.25474,745,15.2547,140.98,1
185,834.744,225.256,755,596.52,1
484.742,355,585.258,315,331.822,1
484.738,355,585.262,315,331.825,1
245,994.73,185,834.73,890.22,1
745,15.2703,745,75.2703,143.139,1
894.728,195,745,75.2718,204.71,1
894.726,195,745,75.2737,204.712,1
745,15.2762,745,75.2762,143.143,1
745,15.2793,745,75.2793,143.145,1
645,5.28062,745,15.2806,140.996,1
585.282,315,484.718,355,311.601,1
65.2852,115,115.285,195,120.492,1
65.2891,115,115.289,195,120.493,1
685,175.29,745,75.2903,211.43,1
245,994.705,185,834.705,890.22,1
745,15.2978,745,75.2978,143.156,1
894.7,195,745,75.3001,204.729,1
685,175.301,745,75.3012,211.442,1
225.304,755,185,834.696,609.86,1
185,834.695,225.305,755,596.52,1
645,5.30544,745,15.3054,141.011,1
645,5.31192,745,15.3119,141.015,1
225.318,755,185,834.682,609.911,1
65.3259,115,115.326,195,120.505,1
645,5.3282,745,15.3282,141.025,1
225.329,755,185,834.671,609.95,1
645,5.33152,745,15.3315,141.027,1
185,834.668,225.332,755,596.52,1
645,674.667,305,565.333,180.642,1
225.336,755,185,834.664,609.974,1
645,674.662,634.662,705,1590.71,1
634.66,705,645,674.66,1955.82,1
645,674.657,634.657,705,1590.71,1
685,175.348,745,75.3479,211.494,1
245,994.652,185,834.652,890.22,1
745,75.3492,745,15.3492,163.88,1
894.649,195,745,75.3505,204.762,1
634.647,705,645,674.647,1955.98,1
764.644,925,665,994.644,461.629,1
225.358,755,185,834.642,610.052,1
645,5.36242,745,15.3624,141.046,1
764.635,925,665,994.635,12799.9,1
585.366,315,484.634,355,311.692,1
685,175.367,745,75.3674,211.516,1
245,994.632,185,834.632,890.22,1
645,5.36846,745,15.3685,141.05,1
185,834.63,225.37,755,596.52,1
645,674.63,634.63,705,1590.71,1
634.629,705,645,674.629,1956.22,1
585.372,315,484.628,355,311.699,1
745,15.3736,745,75.3736,143.204,1
65.3804,115,115.38,195,120.524,1
225.381,755,185,834.619,610.136,1
645,674.618,634.618,705,1590.71,1
484.616,355,585.384,315,331.915,1
245,994.614,185,834.614,890.22,1
764.609,925,665,994.609,12808.1,1
245,994.606,185,834.606,117.341,1
745,15.396,745,75.396,143.218,1
245,994.603,185,834.603,890.22,1
745,15.3979,745,75.3979,143.219,1
745,15.4034,745,75.4034,143.222,1
645,5.40697,745,15.407,141.073,1
355,764.589,225.411,755,1067.35,1
65.4136,115,115.414,195,120.535,1
745,75.4141,745,15.4141,163.929,1
65.4151,115,115.415,195,120.536,1
355,764.584,225.416,755,140.679,1
745,75.4195,745,15.4195,163.934,1
894.578,195,745,75.4224,204.809,1
745,15.4285,745,75.4285,143.238,1
585.43,315,484.57,355,311.761,1
65.431,115,115.431,195,120.541,1
645,674.566,634.566,705,1590.71,1
185,834.565,225.435,755,596.52,1
634.564,705,645,674.564,257.927,1
225.44,755,185,834.56,610.345,1
645,674.559,634.559,705,1590.71,1
634.557,705,645,674.557,1957.14,1
225.443,755,185,834.557,610.357,1
634.555,705,645,674.555,1957.16,1
645,5.44684,745,15.4468,141.098,1
645,5.44816,745,15.4482,141.098,1
245,994.547,185,834.547,890.22,1
685,175.453,745,75.4531,211.611,1
645,5.45591,745,15.4559,141.103,1
245,994.544,185,834.544,890.22,1
745,75.457,745,15.457,163.962,1
