515,974.886,675,934.886,21004.9,1
835,385.12,914.88,415,1445.95,1
145.123,345,55.1231,545,718.023,1
675,864.874,675,934.874,132594,1
435,125.127,594.873,15,626.936,1
65.1296,115,145.13,345,416.219,1
914.869,415,835,385.131,1446.12,1
914.868,415,835,385.132,1446.12,1
425,705.133,515.133,585,4447.42,1
65.1346,115,145.135,345,416.225,1
65.1359,115,145.136,345,416.227,1
55.1398,545,145.14,345,852.004,1
515,365.141,535,345.141,1347.02,1
914.855,415,835,385.145,1446.21,1
694.854,295,835,385.146,1137.52,1
105.147,815,55.1468,545,1394.39,1
105.149,815,55.1493,545,1394.41,1
515,365.151,535,345.151,1347.11,1
914.848,415,835,385.152,1446.27,1
694.845,295,835,385.155,1137.56,1
445,524.844,515.156,585,2209.33,1
445,524.842,515.158,585,2209.33,1
895,654.838,664.838,635,4014.49,1
664.837,635,515.163,585,5802.9,1
985,315.165,914.835,415,959.532,1
515.17,585,445,524.83,3401.59,1
664.829,635,515.171,585,5803.2,1
594.823,15,435,125.177,517.589,1
694.822,295,835,385.178,1137.65,1
435,125.182,594.818,15,627.104,1
435,125.183,594.817,15,627.107,1
425,705.184,515.184,585,4449.35,1
895,654.813,664.813,635,4014.49,1
445,524.806,515.194,585,2209.33,1
445,524.805,515.195,585,2209.33,1
664.798,635,515.202,585,5804.46,1
675,864.796,675,934.796,132594,1
594.794,15,435,125.206,517.621,1
895,654.792,664.792,635,4014.49,1
895,654.79,664.79,635,4014.49,1
105.213,815,55.2131,545,1394.79,1
435,125.215,594.785,15,627.205,1
435,125.216,594.784,15,627.208,1
425,705.217,515.217,585,4450.61,1
65.2202,115,145.22,345,416.33,1
65.2213,115,145.221,345,416.332,1
515,365.224,535,345.224,1347.79,1
535,345.225,515,365.225,1280.12,1
535,345.227,515,365.227,1280.14,1
914.77,415,835,385.23,1446.83,1
914.769,415,835,385.231,1446.83,1
664.768,635,515.232,585,5805.67,1
664.766,635,515.234,585,5805.71,1
664.766,635,515.234,585,5805.75,1
515,365.236,535,345.236,1347.9,1
985,315.238,914.762,415,959.921,1
985,315.239,914.761,415,959.929,1
445,524.759,515.241,585,2209.33,1
65.243,115,145.243,345,416.358,1
515.245,585,445,524.755,3403.48,1
65.2463,115,145.246,345,416.362,1
675,864.753,445,524.753,116.42,1
694.748,295,835,385.252,1137.94,1
55.2528,545,145.253,345,852.393,1
105.255,815,55.2552,545,1395.05,1
535,345.257,515,365.257,1280.41,1
515,365.258,535,345.258,1348.12,1
664.741,635,515.259,585,5806.75,1
985,315.26,914.74,415,960.042,1
594.737,15,435,125.263,517.684,1
594.735,15,435,125.265,517.685,1
594.733,15,435,125.267,517.688,1
675,864.73,675,934.73,132594,1
895,654.729,664.729,635,4014.49,1
435,125.273,594.727,15,627.383,1
675,864.724,675,934.724,132594,1
515.279,585,445,524.721,3404.34,1
914.718,415,835,385.282,1447.2,1
425,705.285,515.285,585,4453.19,1
445,524.714,515.286,585,2209.33,1
515,974.713,675,934.713,21004.9,1
664.71,635,515.29,585,5807.97,1
105.291,815,55.2914,545,1395.27,1
445,524.707,515.293,585,2209.33,1
895,654.703,664.703,635,4014.49,1
515.299,585,445,524.701,3404.86,1
515.301,585,445,524.699,3404.91,1
515.302,585,445,524.698,3404.93,1
515.303,585,445,524.697,3404.96,1
65.3042,115,145.304,345,416.433,1
55.3116,545,145.312,345,852.597,1
