515,974.886,675,934.886,1262.91,1
835,385.12,914.88,415,5030.26,1
145.123,345,55.1231,545,3687.91,1
675,864.874,675,934.874,1744.25,1
435,125.127,594.873,15,8372.2,1
65.1296,115,145.13,345,1817.96,1
914.869,415,835,385.131,3077.2,1
914.868,415,835,385.132,3077.22,1
425,705.133,515.133,585,4122.74,1
65.1346,115,145.135,345,1817.98,1
65.1359,115,145.136,345,1817.98,1
55.1398,545,145.14,345,1987.84,1
914.855,415,835,385.145,3077.44,1
694.854,295,835,385.146,14972.6,1
105.147,815,55.1468,545,1268.32,1
535,345.148,515,365.148,111.114,1
105.149,815,55.1493,545,1268.33,1
914.848,415,835,385.152,3077.58,1
694.845,295,835,385.155,14973.5,1
445,524.844,515.156,585,18637.8,1
445,524.842,515.158,585,18638.3,1
535,345.159,515,365.159,690.101,1
675,934.839,675,864.839,1347.21,1
895,654.838,664.838,635,2133.37,1
664.837,635,515.163,585,5459.35,1
985,315.165,914.835,415,2183.83,1
675,934.832,675,864.832,1347.27,1
515.17,585,445,524.83,11323.9,1
664.829,635,515.171,585,5459.73,1
594.823,15,435,125.177,3941.08,1
694.822,295,835,385.178,14975.7,1
435,125.182,594.818,15,8372.2,1
435,125.183,594.817,15,8372.2,1
425,705.184,515.184,585,4122.74,1
895,654.813,664.813,635,2133.65,1
445,524.806,515.194,585,18653.7,1
445,524.805,515.195,585,18654.1,1
675,934.804,675,864.804,1347.53,1
664.798,635,515.202,585,5461.36,1
675,864.796,675,934.796,1745.32,1
594.794,15,435,125.206,3940.56,1
895,654.792,664.792,635,2133.9,1
895,654.79,664.79,635,2133.92,1
105.213,815,55.2131,545,1268.74,1
435,125.215,594.785,15,8372.2,1
435,125.216,594.784,15,8372.2,1
425,705.217,515.217,585,4122.74,1
65.2202,115,145.22,345,1818.23,1
65.2213,115,145.221,345,1818.23,1
535,345.225,515,365.225,930382,1
535,345.227,515,365.227,930382,1
914.77,415,835,385.23,3079,1
914.769,415,835,385.231,3079.03,1
664.768,635,515.232,585,5462.91,1
664.766,635,515.234,585,5462.97,1
664.766,635,515.234,585,5463.02,1
985,315.238,914.762,415,2183.83,1
985,315.239,914.761,415,2183.83,1
445,524.759,515.241,585,18673.2,1
65.243,115,145.243,345,1818.3,1
515.245,585,445,524.755,11332.1,1
65.2463,115,145.246,345,1818.31,1
675,934.751,675,864.751,1348.03,1
675,934.75,675,864.75,1348.05,1
694.748,295,835,385.252,14982.6,1
55.2528,545,145.253,345,1989.11,1
535,345.254,515,365.254,732.587,1
105.255,815,55.2552,545,1269,1
535,345.257,515,365.257,930382,1
664.741,635,515.259,585,5464.3,1
985,315.26,914.74,415,2183.83,1
594.737,15,435,125.263,3939.54,1
594.735,15,435,125.265,3939.52,1
594.733,15,435,125.267,3939.47,1
675,864.73,675,934.73,1746.21,1
895,654.729,664.729,635,2134.63,1
435,125.273,594.727,15,8372.2,1
675,864.724,675,934.724,1746.3,1
515.279,585,445,524.721,11335.9,1
914.718,415,835,385.282,3079.96,1
425,705.285,515.285,585,4122.74,1
445,524.714,515.286,585,18692.6,1
515,974.713,675,934.713,1264.46,1
664.71,635,515.29,585,5465.88,1
105.291,815,55.2914,545,1269.23,1
445,524.707,515.293,585,18695.4,1
895,654.703,664.703,635,2134.93,1
515.299,585,445,524.701,11338.2,1
515.301,585,445,524.699,11338.4,1
515.302,585,445,524.698,11338.5,1
515.303,585,445,524.697,11338.6,1
65.3042,115,145.304,345,1818.48,1
675,934.693,675,864.693,1348.58,1
675,934.69,675,864.69,1348.6,1
675,934.69,675,864.69,1348.61,1
55.3116,545,145.312,345,1989.77,1
535,345.316,515,365.316,930382,1
664.682,635,515.318,585,5467.37,1
515.321,585,445,524.679,11340.6,1
435,125.322,594.678,15,8372.2,1
515.325,585,445,524.675,11341.1,1
425,705.328,515.328,585,4122.74,1
594.67,15,435,125.33,3938.36,1
694.669,295,835,385.331,14990.2,1
694.667,295,835,385.333,14990.3,1
594.665,15,435,125.335,3938.26,1
594.662,15,435,125.338,3938.23,1
105.34,815,55.3401,545,1269.54,1
895,654.658,664.658,635,2135.45,1
895,654.657,664.657,635,2135.47,1
675,864.653,675,934.653,1747.26,1
675,934.652,675,864.652,1348.96,1
445,524.65,515.35,585,18719.6,1
535,345.353,515,365.353,930382,1
694.645,295,835,385.355,14992.4,1
55.3586,545,145.359,345,1990.3,1
435,125.361,594.639,15,8372.2,1
435,125.362,594.638,15,8372.2,1
105.364,815,55.3637,545,1269.69,1
985,315.366,914.634,415,2183.83,1
895,654.631,664.631,635,2135.77,1
914.629,415,835,385.371,3081.59,1
914.625,415,835,385.375,3081.66,1
445,524.622,515.378,585,18731.4,1
675,934.614,675,864.614,1349.33,1
675,934.612,675,864.612,1349.34,1
675,864.611,675,934.611,1747.84,1
985,315.392,914.608,415,2183.83,1
985,315.396,914.604,415,2183.83,1
895,654.6,664.6,635,2136.13,1
664.599,635,515.401,585,5471.65,1
425,705.405,515.405,585,4122.74,1
105.406,815,55.4065,545,1269.96,1
694.591,295,835,385.409,14997.5,1
694.59,295,835,385.41,14997.6,1
675,864.589,675,934.589,1748.15,1
675,864.588,675,934.588,1748.16,1
535,345.413,664.587,635,225.616,1
425,705.417,515.417,585,4122.74,1
425,705.418,515.418,585,4122.74,1
535,345.421,515,365.421,930382,1
985,315.424,914.576,415,2183.83,1
435,125.425,594.575,15,8372.2,1
694.574,295,835,385.426,14999.2,1
914.572,415,835,385.428,3082.63,1
675,934.571,675,864.571,1349.73,1
664.57,635,515.43,585,5473.17,1
985,315.435,914.565,415,2183.83,1
55.4387,545,145.439,345,1991.2,1
65.4405,115,145.44,345,1818.88,1
445,524.557,515.443,585,18758.9,1
985,315.444,914.556,415,2183.83,1
425,705.446,515.446,585,4122.74,1
105.449,815,55.4487,545,1270.23,1
435,125.451,594.549,15,8372.2,1
105.452,815,55.4522,545,1270.25,1
55.4543,545,145.454,345,1991.37,1
515.455,585,445,524.545,11355.5,1
